zone,corridor,start_dow,hour_block,start_week,event_count,high_impact_count,avg_impact_score,avg_duration,peak_hour_pct,rain_pct,fog_pct,avg_visibility,avg_lane_block,road_closure_pct,tech_hub_pct,corroborated_pct,ipl_pct,holiday_pct,current_high_impact,target_next_week_high_impact,ewma_event_count,ewma_high_impact_count,ewma_avg_impact_score,lag1_event_count,lag2_event_count,lag4_event_count,lag1_high_impact_count,lag2_high_impact_count,lag4_high_impact_count,roll3_event_count,event_volatility,event_count_trend,high_impact_trend,bucket_sparsity,zone_enc,corridor_enc,risk_proba,risk_label
East Zone 2,Non-corridor,5.0,0.0,1,3,2,0.5201,87.6,0.0,0.0,0.0,1.0,1.6666666666666667,0.3333333333333333,1.0,0.0,0.0,0.0,0,0,1.0978031158447266,0.5170605182647705,0.6407045079104255,1.0,1.0,2.0,0.0,1.0,1.0,1.0,0.4999999999999999,0.0,-1.0,0,3,11,0.22620496616823374,LOW
East Zone 2,Non-corridor,5.0,8.0,1,1,1,,,0.0,0.0,1.0,0.5,1.5,0.0,1.0,0.0,0.0,0.0,0,0,1.50067138671875,0.5267448425292969,0.4289519642774324,2.0,1.0,1.0,1.0,0.0,0.0,1.3333333333333333,0.5,1.0,1.0,0,3,11,0.14182702938895084,LOW
West Zone 1,Mysore Road,3.0,12.0,1,3,3,,,0.0,0.0,0.0,1.0,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,1,0,1.0,0.75,0.3583,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0,8,10,0.22725248397356604,LOW
West Zone 1,Mysore Road,1.0,8.0,1,1,1,,,1.0,0.0,1.0,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0,0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0,8,10,0.0840275281767176,LOW
Central Zone 2,Magadi Road,1.0,4.0,1,2,1,0.0609,12.5,0.5,0.0,1.0,0.5,2.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,9,0.07277414999330169,LOW
West Zone 2,Bellary Road 1,0.0,4.0,1,1,1,,,1.0,0.0,1.0,0.5,3.0,0.0,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,9,2,0.034855162831033376,LOW
North Zone 2,Tumkur Road,3.0,16.0,1,1,1,,,0.0,0.0,0.0,1.0,2.5,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,19,0.14650434978413004,LOW
North Zone 2,Tumkur Road,4.0,4.0,1,1,1,,,0.0,0.0,0.0,1.0,2.5,0.0,0.0,0.0,0.0,0.0,0,0,1.5,1.5,0.0,1.0,2.0,0.0,1.0,2.0,0.0,1.6666666666666667,0.5773502691896258,-1.0,-1.0,0,5,19,0.06531401533305144,LOW
South Zone 1,Bannerghata Road,0.0,4.0,1,1,1,,,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6,1,0.07911076574734725,LOW
South Zone 1,Bannerghata Road,2.0,8.0,1,1,1,,,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6,1,0.09217746353434621,LOW
South Zone 1,Bannerghata Road,5.0,0.0,1,1,1,,,0.0,0.0,1.0,0.5,3.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0,6,1,0.07233742528253496,LOW
North Zone 2,Non-corridor,4.0,12.0,1,1,0,0.1163,20.3,0.0,0.0,0.0,1.0,2.5,0.0,1.0,0.0,0.0,0.0,0,0,1.40625,1.3046875,0.21448541922077918,1.0,2.0,1.0,1.0,2.0,0.0,1.6666666666666667,0.5773502691896257,-1.0,-1.0,0,5,11,0.12622997040443013,LOW
North Zone 2,Non-corridor,2.0,4.0,1,1,1,,,0.0,0.0,0.0,1.0,2.5,0.0,0.0,0.0,0.0,0.0,0,0,2.125,1.6875,0.548104,3.0,1.0,1.0,3.0,0.0,0.0,2.0,0.9574271077563381,2.0,3.0,0,5,11,0.23954040143931962,LOW
West Zone 2,Bellary Road 1,1.0,0.0,1,1,1,,,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0.1965,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,9,2,0.046300271113314535,LOW
West Zone 2,Bellary Road 1,1.0,4.0,1,1,1,1.6073,235.5,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.75,0.9945,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0,9,2,0.0341360929048428,LOW
West Zone 1,West of Chord Road,1.0,0.0,1,1,1,,,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0,8,21,0.06347364765301419,LOW
West Zone 1,West of Chord Road,3.0,4.0,1,1,1,,,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0.5401,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,8,21,0.07782946624496627,LOW
Central Zone 1,Old Madras Road,1.0,8.0,1,1,1,,,1.0,0.0,0.0,1.0,2.5,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.375,0.2783421052631579,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,-1.0,0,0,18,0.10155485298187575,LOW
West Zone 1,Tumkur Road,6.0,8.0,1,1,1,,,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,1.094635572488329,0.9912924252312134,0.5354292292852134,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.4999999999999999,0.0,0.0,0,8,19,0.30232586706796055,MEDIUM
Central Zone 2,Old Madras Road,2.0,8.0,1,1,1,,,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,18,0.03649366837317124,LOW
South Zone 2,Hosur Road,2.0,0.0,1,1,0,0.3612,49.4,0.0,0.0,0.0,1.0,1.5,0.0,0.0,0.0,0.0,0.0,0,0,1.2041015625,0.505615234375,0.3191270613629706,1.0,1.0,1.0,0.0,1.0,0.0,1.3333333333333333,0.4999999999999999,0.0,-1.0,0,7,7,0.4826322139226409,MEDIUM
Central Zone 2,Mysore Road,4.0,4.0,1,2,1,0.39,12.8,0.0,0.0,0.5,0.75,1.75,0.5,0.0,0.0,0.0,0.0,0,0,1.251100424930769,1.2088396135749235,0.1414861547270238,1.0,2.0,1.0,1.0,2.0,1.0,1.3333333333333333,0.5,-1.0,-1.0,0,1,10,0.12489582445406895,LOW
North Zone 2,Bellary Road 2,1.0,0.0,1,2,2,2.1255,1323.3,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0,0,1.0,1.0,3.042,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0,5,3,0.028892544494520774,LOW
Central Zone 2,Non-corridor,3.0,8.0,1,2,1,0.9506,152.1,0.0,0.0,0.0,1.0,1.75,0.0,0.0,0.0,0.0,0.0,0,0,1.6834071963396855,1.2089244413569133,0.7687759764801382,1.0,2.0,2.0,1.0,1.0,1.0,2.0,0.8164965809277261,-1.0,0.0,0,1,11,0.628431663261338,HIGH
North Zone 2,Bellary Road 1,6.0,12.0,1,3,3,,,0.0,0.0,0.3333333333333333,0.8333333333333334,2.0,0.0,0.0,0.0,0.0,0.0,1,0,1.0026593822985888,0.029976394027471542,0.8923785247964822,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,5,2,0.07437116046185493,LOW
South Zone 2,Bannerghata Road,6.0,0.0,1,1,1,,,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,2.531417965888977,2.4989395439624786,0.6681343528855287,4.0,1.0,1.0,4.0,1.0,1.0,2.0,1.5,3.0,3.0,0,7,1,0.08206445983199123,LOW
West Zone 1,Mysore Road,5.0,4.0,1,1,0,0.3293,19.3,1.0,0.0,1.0,0.5,2.5,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.5,0.3374,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-1.0,0,8,10,0.2617988353832772,LOW
West Zone 1,Mysore Road,6.0,4.0,1,1,1,,,0.0,0.0,1.0,0.5,3.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.125,0.337496,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,8,10,0.11357270690185174,LOW
Central Zone 2,CBD 2,2.0,0.0,1,1,1,,,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.875,1.2227,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0,1,5,0.07173199091792001,LOW
Central Zone 2,CBD 2,2.0,12.0,1,2,2,,,0.0,0.0,0.0,1.0,2.5,0.0,0.0,0.0,0.0,0.0,0,0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1,5,0.039773559664177706,LOW
North Zone 2,Bellary Road 2,2.0,4.0,1,3,2,1.14065,49.5,0.6666666666666666,0.0,0.0,1.0,1.5,0.3333333333333333,1.0,0.3333333333333333,0.0,0.0,0,0,1.50048828125,1.21923828125,0.8089298701298702,2.0,1.0,1.0,2.0,0.0,1.0,1.3333333333333333,0.5,1.0,2.0,0,5,3,0.3057032967527325,MEDIUM
West Zone 1,Non-corridor,2.0,8.0,1,2,0,0.3548,60.3,0.0,0.0,0.5,0.75,2.5,0.0,0.0,0.0,0.0,0.0,0,0,2.25,1.9453125,0.4816519667590028,1.0,4.0,3.0,1.0,4.0,3.0,3.0,1.4142135623730951,-3.0,-3.0,0,8,11,0.5284798667062378,MEDIUM
North Zone 1,ORR North 1,5.0,4.0,1,2,2,,,0.0,0.0,0.5,0.75,1.25,0.5,1.0,0.0,0.0,0.0,0,0,1.0322304535657167,0.3415064960718155,0.41540561309111584,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,-1.0,0,4,14,0.17827201223683384,LOW
Central Zone 2,Non-corridor,5.0,12.0,1,1,0,0.0617,24.7,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,1.6317322649425692,1.2435427234269856,0.46486267254125846,1.0,1.0,2.0,1.0,1.0,2.0,1.6666666666666667,0.957427107756339,0.0,0.0,0,1,11,0.6002902229239757,HIGH
West Zone 1,Non-corridor,0.0,8.0,1,1,0,0.2247,76.1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8,11,0.2240454346089089,LOW
Central Zone 2,Old Madras Road,4.0,0.0,1,1,1,,,0.0,0.0,1.0,0.5,3.0,0.0,0.0,0.0,0.0,0.0,0,0,1.25,1.0,0.5587,1.0,2.0,0.0,1.0,1.0,0.0,1.3333333333333333,0.5773502691896257,-1.0,0.0,0,1,18,0.24801758079414718,LOW
South Zone 1,Non-corridor,6.0,0.0,1,1,0,0.6359,114.1,0.0,0.0,0.0,1.0,2.5,0.0,0.0,0.0,0.0,0.0,0,0,1.50042724609375,1.2872314453125,0.517587607098835,2.0,1.0,1.0,2.0,1.0,0.0,1.3333333333333333,0.5,1.0,1.0,0,6,11,0.20508402233999792,LOW
South Zone 1,Non-corridor,3.0,0.0,1,1,0,1.15,737.9,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0546875,0.765625,0.2534583732057416,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0,6,11,0.21422981788149442,LOW
South Zone 1,Non-corridor,4.0,0.0,1,1,0,0.3512,66.1,0.0,0.0,0.0,1.0,2.5,0.0,0.0,0.0,0.0,0.0,0,0,1.00341796875,0.2978515625,0.6285126784980583,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,-1.0,0,6,11,0.33627849120859066,MEDIUM
South Zone 1,Non-corridor,4.0,4.0,1,1,1,,,0.0,0.0,0.0,1.0,2.5,0.0,0.0,0.0,0.0,0.0,0,0,8.5625,6.6875,0.2911992640692641,3.0,1.0,1.0,0.0,0.0,1.0,19.0,25.68397684679432,2.0,0.0,0,6,11,0.32080650524278287,MEDIUM
South Zone 1,Non-corridor,1.0,0.0,1,4,4,1.8408,249.6,0.0,0.0,0.25,0.875,2.625,0.25,0.0,0.0,0.0,0.0,1,0,1.0,0.0,0.3448,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,6,11,0.06556529477564883,LOW
South Zone 1,Non-corridor,1.0,8.0,1,1,0,0.0485,22.6,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6,11,0.07321217885771242,LOW
Central Zone 1,Old Madras Road,2.0,8.0,1,1,0,0.7802,65.1,0.0,0.0,1.0,0.5,2.5,0.0,0.0,0.0,0.0,0.0,0,0,1.08203125,0.326904296875,0.5506486866088571,1.0,1.0,2.0,0.0,1.0,0.0,1.0,0.5,0.0,-1.0,0,0,18,0.29145614084048904,LOW
Central Zone 1,Old Madras Road,2.0,12.0,1,2,2,,,0.0,0.0,1.0,0.5,2.5,0.0,0.0,0.0,0.0,0.0,0,0,1.3125,1.125,0.11282,1.0,2.0,1.0,1.0,2.0,0.0,1.3333333333333333,0.5,-1.0,-1.0,0,0,18,0.16229965773563088,LOW
West Zone 1,Non-corridor,6.0,4.0,1,2,0,0.2556,42.900000000000006,0.0,0.0,0.0,1.0,2.5,0.0,0.0,0.0,0.0,0.0,0,0,2.50830078125,2.256702423095703,1.1259177248354713,4.0,1.0,1.0,4.0,0.0,1.0,2.0,1.5,3.0,4.0,0,8,11,0.24642147229384337,LOW
West Zone 1,Non-corridor,6.0,12.0,1,1,0,0.1024,43.9,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0366249084472656,0.7261619567871094,0.3024242706848956,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0,8,11,0.17888551808486378,LOW
Central Zone 2,CBD 2,0.0,8.0,1,1,0,0.8255,52.1,0.0,0.0,0.0,1.0,2.5,0.0,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,5,0.03373058955888321,LOW
West Zone 1,Non-corridor,5.0,0.0,1,2,2,,,0.0,0.0,0.0,1.0,2.75,0.0,0.0,0.0,0.0,0.0,0,0,1.813523292541504,0.45909786224365234,0.7057815563484702,1.0,4.0,2.0,0.0,1.0,1.0,2.0,1.4142135623730951,-3.0,-1.0,0,8,11,0.32033795949514765,MEDIUM
West Zone 1,Non-corridor,4.0,4.0,1,1,1,,,0.0,0.0,0.0,1.0,2.5,0.0,0.0,0.0,0.0,0.0,0,0,1.265625,1.2144775390625,0.21422659627921767,1.0,2.0,1.0,1.0,2.0,1.0,1.3333333333333333,0.5,-1.0,-1.0,0,8,11,0.07172938527630461,LOW
West Zone 1,Non-corridor,2.0,12.0,1,1,1,,,0.0,0.0,1.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0625,0.4375,0.19134736842105263,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,-1.0,0,8,11,0.17454060595163726,LOW
West Zone 1,Non-corridor,3.0,0.0,1,1,0,0.4095,54.6,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0,1.52392578125,1.05810546875,0.38571181429362883,2.0,1.0,1.0,2.0,0.0,0.0,1.3333333333333333,0.5,1.0,2.0,0,8,11,0.3634166730772296,MEDIUM
West Zone 1,Non-corridor,3.0,4.0,1,2,1,0.0688,12.0,0.5,0.0,0.5,0.75,2.5,0.5,0.0,0.0,0.0,0.0,0,0,1.0,0.7265625,0.5440343202416918,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0,8,11,0.07735672218418596,LOW
Central Zone 2,CBD 2,1.0,8.0,1,1,1,,,0.0,0.0,1.0,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0,0,1.5,0.5,0.62158,2.0,1.0,0.0,1.0,0.0,0.0,1.5,0.7071067811865476,1.0,1.0,0,1,5,0.1609913416964875,LOW
Central Zone 1,Old Madras Road,2.0,16.0,1,1,1,,,1.0,0.0,1.0,0.5,2.5,0.0,0.0,0.0,0.0,0.0,0,0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,18,0.07445451800898559,LOW
West Zone 1,Tumkur Road,5.0,0.0,1,2,1,0.0472,10.1,0.0,0.0,0.5,0.75,1.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0529210569806984,0.7345153697421396,1.4978513474698643,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0,8,19,0.06141603496206267,LOW
Central Zone 1,Old Madras Road,4.0,0.0,1,1,1,,,0.0,0.0,1.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0,0,1.7591838836669922,1.6338143050670624,0.10005217311644855,2.0,2.0,1.0,2.0,2.0,1.0,1.6666666666666667,0.5773502691896257,0.0,0.0,0,0,18,0.4941917993388531,MEDIUM
North Zone 1,Hennur Main Road,4.0,0.0,1,1,1,,,0.0,0.0,1.0,0.5,3.0,0.0,1.0,0.0,0.0,0.0,0,0,1.0791015625,0.9210205078125,1.075045446823871,1.0,1.0,2.0,1.0,1.0,2.0,1.0,0.5,0.0,0.0,0,4,6,0.04747422198662504,LOW
Central Zone 2,Non-corridor,6.0,12.0,1,2,2,,,0.0,0.0,0.5,0.75,2.5,0.0,0.0,0.0,0.0,0.0,0,0,4.269810727937813,3.839380215017116,0.748124960138551,4.0,3.0,20.0,4.0,3.0,14.0,2.6666666666666665,8.755950357709132,1.0,1.0,0,1,11,0.6956474887742276,HIGH
Central Zone 2,Non-corridor,6.0,8.0,1,1,1,,,0.0,0.0,1.0,0.5,1.5,0.0,0.0,0.0,0.0,0.0,0,0,3.0505756604642142,2.419997579760187,0.2582966638310288,1.0,3.0,16.0,1.0,2.0,15.0,3.0,6.701989754294367,-2.0,-1.0,0,1,11,0.718159128334034,HIGH
North Zone 1,Non-corridor,0.0,4.0,1,1,1,,,0.0,0.0,1.0,0.5,1.0,0.0,1.0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,11,0.08194314388293539,LOW
North Zone 2,Bellary Road 2,6.0,12.0,1,1,0,0.0462,9.8,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0,0,1.265993420034647,1.2648345828056335,1.5918064032704675,1.0,1.0,2.0,1.0,1.0,2.0,1.3333333333333333,0.5773502691896257,0.0,0.0,0,5,3,0.07387858937271542,LOW
South Zone 1,Non-corridor,6.0,12.0,1,1,0,0.1987,35.0,0.0,0.0,0.0,1.0,2.5,0.0,0.0,0.0,0.0,0.0,0,0,1.53125,1.25,0.9480138972809666,2.0,1.0,1.0,2.0,0.0,1.0,1.3333333333333333,0.5,1.0,2.0,0,6,11,0.21140609207727123,LOW
South Zone 1,Non-corridor,5.0,4.0,1,1,1,,,0.0,0.0,1.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0,1,4.78125,3.84375,0.2911992640692641,1.0,3.0,53.0,1.0,0.0,53.0,1.6666666666666667,25.68397684679432,-2.0,1.0,0,6,11,0.5603293260714975,MEDIUM
North Zone 1,Non-corridor,1.0,0.0,1,1,0,0.0261,4.6,0.0,0.0,0.0,1.0,2.5,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,11,0.055439024357016385,LOW
North Zone 1,Hennur Main Road,6.0,4.0,1,1,0,0.9694,31.5,0.0,0.0,0.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,0,0,1.0,0.71875,0.1425948051948052,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0,4,6,0.14519433049199376,LOW
North Zone 1,Hennur Main Road,6.0,8.0,1,1,1,,,0.0,0.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0,0,1.0039125233888626,0.25781679153442383,0.5792971258384153,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,-1.0,0,4,6,0.10045009822993664,LOW
West Zone 1,Tumkur Road,4.0,0.0,1,1,0,0.5704,39.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0,1.117195143524441,0.5996357104304479,0.39335118661249374,1.0,1.0,2.0,0.0,1.0,2.0,1.0,0.49999999999999944,0.0,-1.0,0,8,19,0.32054639579751754,MEDIUM
West Zone 1,Tumkur Road,3.0,4.0,1,1,1,1.51,88.5,1.0,0.0,0.0,1.0,2.5,0.0,0.0,0.0,0.0,0.0,0,0,1.25415969081223,0.3411252237856388,0.6119593566035059,1.0,2.0,1.0,0.0,1.0,1.0,1.3333333333333333,0.5,-1.0,-1.0,0,8,19,0.07615632817372153,LOW
Central Zone 2,Bellary Road 1,4.0,12.0,1,2,2,,,0.0,0.0,0.5,0.75,2.5,0.0,0.0,0.0,0.0,0.0,0,0,1.0625,1.0625,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0,1,2,0.3089566853091987,MEDIUM
South Zone 2,Bannerghata Road,3.0,0.0,1,2,2,,,0.0,0.0,0.5,0.75,2.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0078125,0.501953125,0.2317206213413127,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,-1.0,0,7,1,0.30818968023026827,MEDIUM
East Zone 1,ORR East 1,3.0,0.0,1,1,1,,,0.0,0.0,0.0,1.0,2.5,0.0,1.0,0.0,0.0,0.0,0,0,1.6363677978515625,1.625213623046875,0.6044886690747923,2.0,1.0,1.0,2.0,1.0,1.0,1.6666666666666667,0.5773502691896257,1.0,1.0,0,2,12,0.4669897164262657,MEDIUM
East Zone 1,ORR East 2,6.0,4.0,1,1,0,0.2698,31.0,1.0,0.0,0.0,1.0,1.5,0.0,1.0,0.0,0.0,0.0,0,0,1.1328125,0.25,0.79463529912927,1.0,1.0,1.0,0.0,0.0,1.0,1.3333333333333333,0.5,0.0,0.0,0,2,13,0.14598641151375769,LOW
Central Zone 2,Bellary Road 1,5.0,8.0,1,1,1,,,1.0,0.0,1.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0,0,1.125,0.34375,0.4796677945619334,1.0,1.0,1.0,0.0,0.0,1.0,1.3333333333333333,0.5,0.0,0.0,0,1,2,0.23135125943243762,LOW
Central Zone 2,Bellary Road 1,6.0,0.0,1,1,1,,,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0,1.8125,0.9320068359375,0.8464424275689382,2.0,2.0,1.0,1.0,1.0,1.0,1.6666666666666667,0.5773502691896257,0.0,0.0,0,1,2,0.4231376839416764,MEDIUM
West Zone 1,ORR West 1,1.0,12.0,1,1,0,0.5321,38.3,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8,16,0.11658303604390913,LOW
Central Zone 2,Bellary Road 1,2.0,0.0,1,1,1,,,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.296875,0.4560571745152354,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,-1.0,0,1,2,0.1704943284458843,LOW
East Zone 1,ORR East 2,5.0,0.0,1,1,1,2.34,728.7,0.0,0.0,1.0,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0,0,1.0156250186274756,1.0117187537262007,2.3749754036964092,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0,2,13,0.040283563741359704,LOW
Central Zone 2,Non-corridor,3.0,0.0,1,2,1,0.5612,103.6,0.0,0.0,0.0,1.0,2.75,0.0,1.0,0.0,0.0,0.0,0,0,2.3041682689779135,1.6440032581279895,0.8281676927475948,2.0,3.0,2.0,1.0,3.0,2.0,2.3333333333333335,0.4999999999999848,-1.0,-2.0,0,1,11,0.6464505452686911,HIGH
North Zone 2,Bellary Road 2,2.0,8.0,1,1,1,,,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0,0,1.3173828125,0.848388671875,0.4186527921691843,1.0,1.0,1.0,1.0,0.0,1.0,1.6666666666666667,1.0,0.0,1.0,0,5,3,0.3519047544489417,MEDIUM
North Zone 2,Bellary Road 2,2.0,12.0,1,1,1,,,0.0,0.0,1.0,0.5,2.5,0.0,1.0,0.0,0.0,0.0,0,0,1.125,1.0,0.5411,1.0,1.0,1.0,1.0,1.0,1.0,1.3333333333333333,0.5,0.0,0.0,0,5,3,0.22177732608363054,LOW
Central Zone 2,Non-corridor,3.0,4.0,1,4,3,0.303,121.2,0.25,0.0,0.25,0.875,1.875,0.0,0.25,0.0,0.0,0.0,1,0,2.361344486543028,1.820964244516204,0.2645874099660498,3.0,1.0,2.0,2.0,1.0,2.0,2.3333333333333335,0.957427107756338,2.0,1.0,0,1,11,0.6799222750778043,HIGH
Central Zone 2,Mysore Road,5.0,4.0,1,2,2,,,0.0,0.0,0.0,1.0,2.5,0.0,0.0,0.0,0.0,0.0,0,0,2.0593874756896806,0.510793173733783,0.33942618966313537,3.0,1.0,1.0,0.0,1.0,1.0,1.6666666666666667,1.0,2.0,-1.0,0,1,10,0.35643612616229964,MEDIUM
West Zone 1,Tumkur Road,0.0,8.0,1,1,1,1.7745,80.0,1.0,0.0,1.0,0.5,2.5,0.0,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8,19,0.07226621135885643,LOW
North Zone 1,ORR North 1,4.0,4.0,1,1,1,,,0.0,0.0,1.0,0.5,3.0,0.0,1.0,0.0,0.0,0.0,0,0,1.2509961128234863,0.4256629943847656,0.9999744877107957,1.0,2.0,1.0,0.0,1.0,0.0,1.3333333333333333,0.5,-1.0,-1.0,0,4,14,0.03895702492685925,LOW
North Zone 1,ORR North 1,3.0,8.0,1,1,1,,,1.0,0.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0,0,1.2275390625,1.0322265625,0.7419729154078549,1.0,1.0,2.0,1.0,1.0,1.0,1.3333333333333333,0.5773502691896262,0.0,0.0,0,4,14,0.32873925892086364,MEDIUM
