id,event_type,latitude,longitude,endlatitude,endlongitude,address,end_address,event_cause,requires_road_closure,start_datetime,end_datetime,status,authenticated,modified_datetime,map_file,direction,description,veh_type,veh_no,corridor,priority,cargo_material,reason_breakdown,age_of_truck,created_date,route_path,client_id,created_by_id,last_modified_by_id,assigned_to_police_id,citizen_accident_id,comment,police_station,meta_data,kgid,resolved_at_address,resolved_at_latitude,resolved_at_longitude,closed_by_id,closed_datetime,resolved_by_id,resolved_datetime,gba_identifier,zone,junction
FKID000041,unplanned,12.9936273,77.5844677,12.9934867,77.584375,"Kumar Krupa Road, Make In India Circle, Vasant Nagar, Bengaluru, Karnataka. Pin-560001 (India)","Kumar Krupa Road, Make In India Circle, Vasant Nagar, Bengaluru, Karnataka. Pin-560001 (India)",others,TRUE,2024-03-07 20:20:31.14+00,NULL,closed,yes,2024-03-07 22:06:56.28958+00,,,Near cm office [PERSON] towards B02 junction sir,,,Bellary Road 1,High,NULL,NULL,NULL,2024-03-07 20:23:59.6178+00,NULL,1,FKUSR00032,FKUSR00001,NULL,NULL,NULL,High ground,NULL,FKKG000026,NULL,NULL,NULL,FKUSR00032,2024-03-07 22:06:56.28907+00,NULL,NULL,NULL,NULL,NULL
FKID000042,unplanned,12.9465079,77.6986339,0,0,"Outer Ring Road, Sumadhura Platinum Square, Kadubisanahalli, Bengaluru, Karnataka. Pin-560037 (India)",,vehicle_breakdown,FALSE,2024-01-30 20:38:19.329+00,NULL,closed,yes,2024-01-30 23:35:47.648175+00,,,Biriyani zone [PERSON] on [LOCATION] off road,bmtc_bus,FKN00GL0013,ORR East 1,High,NULL,NULL,NULL,2024-01-30 20:40:06.042986+00,NULL,1,FKUSR00033,FKUSR00001,NULL,NULL,NULL,HAL Old Airport,NULL,FKKG000027,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
FKID000043,unplanned,13.0467058,77.5036495,0,0,"6th Main Road, The Edge, Nagasandra, Bengaluru, Karnataka. Pin-560073 (India)",,vehicle_breakdown,FALSE,2024-03-07 18:29:50.857+00,NULL,closed,yes,2024-03-07 20:35:47.751423+00,,,,lcv,FKN00GL0014,Non-corridor,Low,NULL,NULL,NULL,2024-03-07 18:31:53.902977+00,NULL,1,FKUSR00034,FKUSR00001,NULL,NULL,NULL,Chikkabanavara,NULL,FKKG000028,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
FKID000044,unplanned,13.0166142,77.5054464,0,0,"14th Cross Road, Industrial Area Stage 3, Peenya, Bengaluru, Karnataka. Pin-560058 (India)",,vehicle_breakdown,FALSE,2023-12-28 06:06:26.375+00,NULL,closed,no,2024-01-30 21:21:59.625317+00,,,BMTC off road on 14th cross towards NTTF traffic one side movement,bmtc_bus,FKN00GL0015,Non-corridor,Low,NULL,NULL,NULL,2023-12-28 06:07:50.737435+00,NULL,1,FKUSR00035,FKUSR00001,NULL,NULL,NULL,Peenya,NULL,FKKG000029,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Bengaluru West Corporation,West Zone 1,Peenya14thCrossJunc
FKID000045,planned,13.0085677,77.6131497,13.0085507,77.6131283,"Shampura Main Road, AK Colony, Devarajeevana Halli, Bengaluru, Karnataka. Pin-560045 (India)","Shampura Main Road, AK Colony, Devarajeevana Halli, Bengaluru, Karnataka. Pin-560045 (India)",construction,TRUE,2024-01-30 21:21:10.303+00,2024-01-30 21:20:46+00,closed,yes,2024-01-30 21:35:48.130423+00,,,,,,Non-corridor,Low,NULL,NULL,NULL,2024-01-30 21:21:41.722681+00,NULL,1,FKUSR00036,FKUSR00001,NULL,NULL,NULL,K.G. Halli,NULL,FKKG000030,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
FKID000046,unplanned,13.0309717,77.5364661,0,0,"Mumbai Bengaluru Highway, Gorguntepalya Junction, Yeshwanthpur, Bengaluru, Karnataka. Pin-560022 (India)",,vehicle_breakdown,FALSE,2024-01-30 19:33:25.417+00,NULL,closed,yes,2024-01-30 21:35:48.087938+00,,,Cmti jn incoming [LOCATION] LGv ವೆಹಿಕಲ್ ಕಮಾನ್ ಪಾಟ್ ಕಟ್ ಆಗಿದೆ ಸರ್,lcv,FKN00GL0016,Tumkur Road,High,NULL,NULL,NULL,2024-01-30 19:35:20.337586+00,NULL,1,FKUSR00037,FKUSR00001,NULL,NULL,NULL,Yeshwanthpura,NULL,FKKG000031,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
FKID000047,unplanned,13.0262806,77.5442344,0,0,"1st Main Road, Sri Vijayamaruthi Circle, Yeshwanthpur, Bengaluru, Karnataka. Pin-560022 (India)",,others,FALSE,2024-03-07 20:27:15.443+00,NULL,closed,yes,2024-03-07 22:40:47.233521+00,,,mei signal off due to power Problem,,,Tumkur Road,High,NULL,NULL,NULL,2024-03-07 20:29:28.84539+00,NULL,1,FKUSR00038,FKUSR00001,NULL,NULL,NULL,Yeshwanthpura,NULL,FKKG000032,NULL,NULL,NULL,FKUSR00038,2024-03-07 22:40:47.232952+00,NULL,NULL,NULL,NULL,NULL
FKID000048,unplanned,12.9938639,77.5844374,0,0,"Kumar Krupa Road, Make In India Circle, Vasant Nagar, Bengaluru, Karnataka. Pin-560001 (India)",,tree_fall,FALSE,2024-03-07 20:41:41.999+00,NULL,closed,yes,2024-03-09 03:11:00.033099+00,,,,,,Bellary Road 1,High,NULL,NULL,NULL,2024-03-07 20:42:35.482807+00,NULL,1,FKUSR00039,FKUSR00001,NULL,NULL,NULL,High ground,NULL,FKKG000033,NULL,NULL,NULL,FKUSR00039,2024-03-09 03:11:00.032388+00,NULL,NULL,NULL,NULL,NULL
FKID000049,unplanned,12.9188682,77.6687736,0,0,"Sarjapura Main Road, Sri Balaji Layout, Bellandur Gate, Bellandur, Bengaluru, Karnataka. Pin-560102 (India)",,vehicle_breakdown,FALSE,2024-01-30 21:27:52.454+00,NULL,closed,yes,2024-01-30 22:23:24.958236+00,,,BMTC buss off -road due to break down..fire station jn towards [LOCATION],bmtc_bus,FKN00GL0017,ORR East 1,High,NULL,NULL,NULL,2024-01-30 21:29:36.526728+00,NULL,1,FKUSR00040,FKUSR00001,NULL,NULL,NULL,Bellandur,NULL,FKKG000034,NULL,NULL,NULL,FKUSR00040,2024-01-30 22:23:24.957711+00,NULL,NULL,NULL,NULL,NULL
FKID000050,unplanned,12.9546127,77.6423399,0,0,"Nagasandra Road, Serenity Layout, Domlur, Bengaluru, Karnataka. Pin-560071 (India)",,congestion,FALSE,2024-01-30 20:46:34.356+00,NULL,closed,no,2024-01-30 23:35:47.661741+00,,,,,,IRR(Thanisandra road),High,NULL,NULL,NULL,2024-01-30 20:46:56.603762+00,NULL,1,FKUSR00041,FKUSR00041,NULL,NULL,NULL,Jeevanbheemanagar,NULL,FKKG000035,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
FKID000051,unplanned,12.936133,77.5187044,0,0,"Sri Sri Sri Tiruchi Mahaswamiji Road, Rajarajeshwari Junction, Nayandahalli, Bengaluru, Karnataka. Pin-560039 (India)",,vehicle_breakdown,FALSE,2024-01-30 21:13:55.445+00,NULL,closed,yes,2024-01-30 23:35:47.674176+00,,,,lcv,FKN00GL0018,Mysore Road,High,NULL,NULL,NULL,2024-01-30 21:16:43.603052+00,NULL,1,FKUSR00042,FKUSR00001,NULL,NULL,NULL,Byatarayanapura,NULL,FKKG000036,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
FKID000052,planned,12.9694079,77.7006346,0,0,"Outer Ring Road, Karthik Nagar, Marathahalli, Bengaluru, Karnataka. Pin-560037 (India)",,construction,FALSE,2024-01-30 20:56:01.732+00,2024-01-31 09:05:46+00,closed,yes,2024-01-31 09:35:47.797656+00,,,[LOCATION] towards marathhalli and karthiknagara towards mahadevpura traffic movement will be slow due to metrostation work,,,ORR East 2,High,NULL,NULL,NULL,2024-01-30 20:56:43.100304+00,NULL,1,FKUSR00043,FKUSR00001,NULL,NULL,NULL,HAL Old Airport,NULL,FKKG000037,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
FKID000053,unplanned,12.9849833,77.5883633,0,0,"Palace Road, Chalukya Circle, Gandhi Nagar, Bengaluru, Karnataka. Pin-560001 (India)",,vehicle_breakdown,FALSE,2024-01-30 21:47:40.463+00,NULL,closed,yes,2024-01-30 22:57:00.256145+00,,,"LRDE ಜಂಕ್ಷನ್ ಯಿಂದ ಬಸವೇಶ್ವರ ಜಂಕ್ಷನ್ ಕಡೆ ಬರುವ ಮದ್ಯದಲ್ಲಿ ಕಾರು ಪಂಚರ್ ಆಗಿದ್ದು,ಟ್ರಾಫಿಕ್ ಸ್ಲೋ ಮುಮೆಂಟ್ ಇರುತ್ತದೆ ಸರ್",private_car,FKN00GL0019,Bellary Road 1,High,NULL,NULL,NULL,2024-01-30 21:51:46.251707+00,NULL,1,FKUSR00044,FKUSR00001,NULL,NULL,NULL,High ground,NULL,FKKG000038,NULL,NULL,NULL,FKUSR00044,2024-01-30 22:57:00.255562+00,NULL,NULL,NULL,NULL,NULL
FKID000054,unplanned,13.0127301,77.5545135,0,0,"Chord Road, World Trade Centre, Brigade Gateway, Malleshwaram West, Bengaluru, Karnataka. Pin-560055 (India)",,vehicle_breakdown,FALSE,2024-03-07 20:42:57.607+00,NULL,closed,yes,2024-03-07 23:35:48.209463+00,,,,truck,FKN00GL0020,West of Chord Road,High,goods,clutch plate problem,2021,2024-03-07 20:45:17.862935+00,NULL,1,FKUSR00045,FKUSR00001,NULL,NULL,NULL,Malleshwaram,NULL,FKKG000039,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
FKID000055,unplanned,12.9842019,77.7336286,0,0,"Pattandur Agrahara Road, Vertex Tech Park, EPIP Zone, Whitefield, Bengaluru, Karnataka. Pin-560066 (India)",,road_conditions,FALSE,2024-01-30 21:54:56.083+00,NULL,closed,yes,2024-01-30 22:56:12.701767+00,,,,,,Non-corridor,Low,NULL,NULL,NULL,2024-01-30 21:55:49.646644+00,NULL,1,FKUSR00046,FKUSR00001,NULL,NULL,NULL,Whitefield,NULL,FKKG000040,NULL,NULL,NULL,FKUSR00046,2024-01-30 22:56:12.701247+00,NULL,NULL,NULL,NULL,NULL
FKID000056,unplanned,13.2644465,77.7187627,13.2645358,77.7187849,"Bangalore Bellary Road, Nitesh Long Land, Devanahalli, Karnataka. Pin-562110 (India)","Bangalore Bellary Road, Nitesh Long Land, Devanahalli, Karnataka. Pin-562110 (India)",vehicle_breakdown,TRUE,2024-01-30 19:36:33.702+00,NULL,closed,yes,2024-01-30 22:35:47.912761+00,,,HGV breakdown hagide sir,heavy_vehicle,FKN00GL0021,Non-corridor,Low,NULL,NULL,NULL,2024-01-30 19:38:18.682995+00,NULL,1,FKUSR00047,FKUSR00001,NULL,NULL,NULL,Devanahalli Airport,NULL,FKKG000041,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
FKID000057,unplanned,12.9848257,77.7527586,0,0,"Whitefield Main Road, Prestige Park View, Whitefield, Bengaluru, Karnataka. Pin-560066 (India)",,vehicle_breakdown,FALSE,2024-01-30 22:06:02.276+00,NULL,closed,yes,2024-01-30 22:42:27.016787+00,,,Gear jam not moving traffic slow moving,private_car,FKN00GL0022,Non-corridor,Low,NULL,NULL,NULL,2024-01-30 22:07:20.927778+00,NULL,1,FKUSR00048,FKUSR00001,NULL,NULL,NULL,Mahadevapura,NULL,FKKG000042,NULL,NULL,NULL,FKUSR00048,2024-01-30 22:42:27.016248+00,NULL,NULL,NULL,NULL,NULL
FKID000058,unplanned,12.9932986,77.5837571,0,0,"Kumar Krupa Road, Make In India Circle, Vasant Nagar, Bengaluru, Karnataka. Pin-560001 (India)",,tree_fall,FALSE,2024-03-07 20:51:39.532+00,NULL,closed,yes,2024-03-09 03:10:44.241768+00,,,,,,Bellary Road 1,High,NULL,NULL,NULL,2024-03-07 20:52:53.033507+00,NULL,1,FKUSR00039,FKUSR00001,NULL,NULL,NULL,High ground,NULL,FKKG000033,NULL,NULL,NULL,FKUSR00039,2024-03-09 03:10:44.241252+00,NULL,NULL,NULL,NULL,NULL
FKID000059,unplanned,12.9937523,77.5842482,0,0,"Kumar Krupa Road, Make In India Circle, Vasant Nagar, Bengaluru, Karnataka. Pin-560001 (India)",,tree_fall,FALSE,2024-03-07 20:47:40.64+00,NULL,closed,yes,2024-03-09 03:10:47.308622+00,,,,,,Bellary Road 1,High,NULL,NULL,NULL,2024-03-07 20:48:21.533886+00,NULL,1,FKUSR00039,FKUSR00001,NULL,NULL,NULL,High ground,NULL,FKKG000033,NULL,NULL,NULL,FKUSR00039,2024-03-09 03:10:47.308123+00,NULL,NULL,NULL,NULL,NULL
FKID000060,unplanned,12.9938868,77.5841876,0,0,"Kumar Krupa Road, Make In India Circle, Vasant Nagar, Bengaluru, Karnataka. Pin-560001 (India)",,tree_fall,FALSE,2024-03-07 20:45:19.752+00,NULL,closed,yes,2024-03-09 03:10:58.037764+00,,,,,,Bellary Road 1,High,NULL,NULL,NULL,2024-03-07 20:47:05.154098+00,NULL,1,FKUSR00039,FKUSR00001,NULL,NULL,NULL,High ground,NULL,FKKG000033,NULL,NULL,NULL,FKUSR00039,2024-03-09 03:10:58.037069+00,NULL,NULL,NULL,NULL,NULL
FKID000061,unplanned,12.9368467,77.6928653,0,0,"Outer Ring Road, Featherlite The Address, Kadubisanahalli, Bengaluru, Karnataka. Pin-560103 (India)",,vehicle_breakdown,FALSE,2024-01-30 23:05:02.339+00,NULL,resolved,yes,2024-01-30 23:15:33.148666+00,,,Kadubisanahalli toward devarabisnahalli car starting problem,private_car,FKN00GL0023,ORR East 1,High,NULL,NULL,NULL,2024-01-30 23:06:09.103789+00,NULL,1,FKUSR00049,FKUSR00001,NULL,NULL,NULL,HAL Old Airport,NULL,FKKG000043,"Outer Ring Road, Featherlite The Address, Kadubisanahalli, Bengaluru, Karnataka. Pin-560103 (India)",12.9368467,77.6928653,NULL,NULL,FKUSR00049,2024-01-30 23:15:33.148168+00,NULL,NULL,NULL
FKID000062,unplanned,13.0126766,77.5581246,13.0126089,77.5582882,"1st Cross Road, Brigade Gateway, Malleshwaram West, Bengaluru, Karnataka. Pin-560055 (India)","1st Cross Road, Brigade Gateway, Malleshwaram West, Bengaluru, Karnataka. Pin-560055 (India)",tree_fall,TRUE,2024-03-07 20:53:37.293+00,NULL,closed,yes,2024-03-23 05:38:25.457027+00,,,,,,Non-corridor,Low,NULL,NULL,NULL,2024-03-07 20:54:24.364146+00,NULL,1,FKUSR00045,FKUSR00001,NULL,NULL,NULL,Malleshwaram,NULL,FKKG000039,NULL,NULL,NULL,FKUSR00045,2024-03-23 05:38:25.456414+00,NULL,NULL,NULL,NULL,NULL
FKID000063,unplanned,12.9513113,77.4994888,0,0,"Kengeri Main Road, Ullal Junction, Jnana Bharathi, Bengaluru, Karnataka. Pin-560056 (India)",,vehicle_breakdown,FALSE,2024-01-30 23:12:23.123+00,NULL,closed,yes,2024-01-31 00:35:36.783183+00,,,ಬಿಎಂಟಿಸಿ ಬಸ್ ಗೇರ್ ರಾಡ್ ಕಟ್ ಆಗಿ ಕೆಟ್ಟು ನಿಂತಿದೆ ಸರ್,bmtc_bus,FKN00GL0024,Non-corridor,Low,NULL,NULL,NULL,2024-01-30 23:14:11.203391+00,NULL,1,FKUSR00007,FKUSR00001,NULL,NULL,NULL,Jnanabharathi,NULL,FKKG000004,NULL,NULL,NULL,FKUSR00007,2024-01-31 00:35:36.782614+00,NULL,NULL,NULL,NULL,NULL
FKID000064,unplanned,13.0160964,77.5068555,0,0,"14th Cross Road, Industrial Area Stage 2, Peenya, Bengaluru, Karnataka. Pin-560058 (India)",,vehicle_breakdown,FALSE,2024-01-30 21:21:57.881+00,NULL,closed,yes,2024-01-30 23:35:47.685624+00,,,BMTC off road on 14th cross towards [LOCATION] traffic normal sir,bmtc_bus,FKN00GL0025,Non-corridor,Low,NULL,NULL,NULL,2024-01-30 21:24:10.181727+00,NULL,1,FKUSR00035,FKUSR00001,NULL,NULL,NULL,Peenya,NULL,FKKG000029,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
FKID000065,unplanned,12.9807501,77.6028238,0,0,"Infantry Road, Prestige Central, Shivaji Nagar, Bengaluru, Karnataka. Pin-560001 (India)",,pot_holes,FALSE,2024-03-07 21:05:54.697+00,NULL,active,yes,2024-03-07 21:11:03.14892+00,,,ಮ್ಯಾನ್ ಹೋಲ್ ಕವರ್ ಮುರಿದಿರುತ್ತದೆ ಸರ್,,,CBD 1,High,NULL,NULL,NULL,2024-03-07 21:07:59.668617+00,NULL,1,FKUSR00050,FKUSR00001,NULL,NULL,NULL,Shivajinagar,NULL,FKKG000044,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
FKID000066,unplanned,12.9165983,77.583705,0,0,"9th Main Road, Adarsh Palace Apartment, TMC Layout, JP Nagar Phase 1, Bengaluru, Karnataka. Pin-560078 (India)",,tree_fall,FALSE,2024-03-07 20:58:06.297+00,NULL,closed,yes,2024-03-08 02:19:20.588574+00,,,[LOCATION] sir 9 th main 46 crs trdd BSNL office tree fallen on main road closed,,,Non-corridor,Low,NULL,NULL,NULL,2024-03-07 20:59:18.285194+00,NULL,1,FKUSR00051,FKUSR00001,NULL,NULL,NULL,J.P. Nagar,NULL,FKKG000045,NULL,NULL,NULL,FKUSR00051,2024-03-08 02:19:20.587942+00,NULL,NULL,NULL,NULL,NULL
FKID000067,unplanned,13.0198619,77.6562235,0,0,"Horamavu Main Road, Another Sky by Living Walls, Ashirwad Colony, Horamavu, Bengaluru, Karnataka. Pin-560043 (India)",,pot_holes,FALSE,2024-01-31 01:04:36.275+00,NULL,active,yes,2024-01-31 01:07:48.955435+00,,,Potholes,,,NULL,High,NULL,NULL,NULL,2024-01-31 01:05:39.540205+00,NULL,1,FKUSR00052,FKUSR00001,NULL,NULL,NULL,Hennuru,NULL,FKKG000046,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
FKID000068,unplanned,13.0191848,77.6555127,0,0,"MBT Road, Peddanna Reddy Layout, Ashirwad Colony, Horamavu, Bengaluru, Karnataka. Pin-560043 (India)",,pot_holes,FALSE,2024-01-31 01:01:36.195+00,NULL,active,yes,2024-01-31 01:05:38.583684+00,,,,,,ORR North 1,High,NULL,NULL,NULL,2024-01-31 01:04:25.563456+00,NULL,1,FKUSR00052,FKUSR00001,NULL,NULL,NULL,Hennuru,NULL,FKKG000046,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
FKID000069,unplanned,12.9740913,77.5452252,0,0,"Chord Road, Manuvana, Vijaya Nagar, Bengaluru, Karnataka. Pin-560040 (India)",,vehicle_breakdown,FALSE,2024-01-31 00:33:27.663+00,NULL,closed,no,2024-01-31 01:17:38.964911+00,,,Vehicle movment very slow,bmtc_bus,FKN00GL0026,West of Chord Road,High,NULL,NULL,NULL,2024-01-31 00:34:11.984483+00,NULL,1,FKUSR00053,FKUSR00001,NULL,NULL,NULL,Vijayanagara,NULL,FKKG000047,NULL,NULL,NULL,FKUSR00053,2024-01-31 01:17:38.964363+00,NULL,NULL,NULL,NULL,NULL
FKID000070,unplanned,12.9740971,77.5449011,0,0,"Chord Road, Manuvana, Vijaya Nagar, Bengaluru, Karnataka. Pin-560040 (India)",,vehicle_breakdown,FALSE,2024-01-31 00:36:02.277+00,NULL,closed,yes,2024-01-31 01:17:50.143185+00,,,,bmtc_bus,FKN00GL0026,West of Chord Road,High,NULL,NULL,NULL,2024-01-31 00:37:29.633418+00,NULL,1,FKUSR00054,FKUSR00001,NULL,NULL,NULL,Vijayanagara,NULL,FKKG000048,NULL,NULL,NULL,FKUSR00054,2024-01-31 01:17:50.142637+00,NULL,NULL,NULL,NULL,NULL
FKID000071,unplanned,12.9688926,77.569795,0,0,"Binny Mill Road, Akkimakalamna Gudi, Cottonpete, Bengaluru, Karnataka. Pin-560053 (India)",,vehicle_breakdown,FALSE,2024-01-31 01:24:44.373+00,NULL,closed,no,2024-01-31 01:50:53.885413+00,,,"[LOCATION] road jn towards mill road jn this vehicle Back wheel puncher, traffic little bit slow moving sir",auto,FKN00GL0027,Non-corridor,Low,NULL,NULL,NULL,2024-01-31 01:27:32.617672+00,NULL,1,FKUSR00055,FKUSR00001,NULL,NULL,NULL,Chamarajpet,NULL,FKKG000049,NULL,NULL,NULL,FKUSR00055,2024-01-31 01:50:53.884849+00,NULL,NULL,NULL,NULL,NULL
FKID000072,unplanned,12.9838737,77.5286068,0,0,"G Narayana Kumar Road, Soundarya Kamakshi, Karekallu, Kamakshipalya, Bengaluru, Karnataka. Pin-560079 (India)",,pot_holes,FALSE,2024-01-30 23:46:07.351+00,NULL,closed,yes,2024-02-05 23:45:54.338246+00,,,,,,Magadi Road,High,NULL,NULL,NULL,2024-01-30 23:46:29.635454+00,NULL,1,FKUSR00056,FKUSR00001,NULL,NULL,NULL,Kamakshipalya,NULL,FKKG000050,NULL,NULL,NULL,FKUSR00056,2024-02-05 23:45:54.3377+00,NULL,NULL,NULL,NULL,NULL
FKID000073,unplanned,12.9595586,77.5162093,0,0,"Nagarabhavi Main Road, Block 1 Manasa Nagar, Nagarbhavi Stage 1, Bengaluru, Karnataka. Pin-560072 (India)",,others,FALSE,2024-01-30 23:23:41.783+00,NULL,closed,yes,2024-02-14 06:53:06.704133+00,,,Traffic no problem,,,Non-corridor,Low,NULL,NULL,NULL,2024-01-30 23:24:30.510154+00,NULL,1,FKUSR00057,FKUSR00001,NULL,NULL,NULL,Byatarayanapura,NULL,FKKG000051,NULL,NULL,NULL,FKUSR00057,2024-02-14 06:53:06.703545+00,NULL,NULL,NULL,NULL,NULL
FKID000074,unplanned,12.9511354,77.5739687,0,0,"DTV Dwarakanatha Road, BNV Subramanya Circle, Basavanagudi, Bengaluru, Karnataka. Pin-560004 (India)",,vehicle_breakdown,FALSE,2024-01-30 22:39:37.276+00,NULL,closed,yes,2024-01-31 01:35:47.812727+00,,,LGV Vehical Tyre blast national college metro near towords Mss junction traffic One side moving Sir,lcv,FKN00GL0028,Non-corridor,Low,NULL,NULL,NULL,2024-01-30 22:42:30.33674+00,NULL,1,FKUSR00058,FKUSR00001,NULL,NULL,NULL,V.V.Puram (C.Pet),NULL,FKKG000052,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
FKID000075,unplanned,13.0192138,77.5395595,0,0,"Kanteerava Studio Road, Police Quarters, Krishnananda Nagar, Nandini Layout, Bengaluru, Karnataka. Pin-560096 (India)",,vehicle_breakdown,FALSE,2024-01-30 23:11:03.886+00,NULL,closed,yes,2024-01-31 01:35:47.835456+00,,,Traffic one side moment...,others,FKN00GL0029,Non-corridor,Low,NULL,NULL,NULL,2024-01-30 23:12:44.142059+00,NULL,1,FKUSR00059,FKUSR00001,NULL,NULL,NULL,Rajajinagar,NULL,FKKG000053,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
FKID000076,unplanned,12.9161187,77.5856548,0,0,"47th Cross Road, Sri Aurobindo Circle, Jayanagar, Bengaluru, Karnataka. Pin-560041 (India)",,pot_holes,FALSE,2024-03-07 21:11:51.734+00,NULL,closed,yes,2024-03-11 21:05:57.352484+00,,,[LOCATION] sir 47 th cross road infront of milana hospital big pathole sir,,,Non-corridor,Low,NULL,NULL,NULL,2024-03-07 21:13:23.340352+00,NULL,1,FKUSR00051,FKUSR00001,NULL,NULL,NULL,J.P. Nagar,NULL,FKKG000045,NULL,NULL,NULL,FKUSR00051,2024-03-11 21:05:57.351976+00,NULL,NULL,NULL,NULL,NULL
FKID000077,unplanned,12.9284355,77.6811918,12.9284472,77.6814506,"Outer Ring Road, Sterling Ascentia, Kariyammana Agrahara, Bengaluru, Karnataka. Pin-560103 (India)","Outer Ring Road, Sterling Ascentia, Kariyammana Agrahara, Bengaluru, Karnataka. Pin-560103 (India)",vehicle_breakdown,TRUE,2024-01-30 23:18:30.88+00,NULL,closed,yes,2024-01-31 01:35:47.847584+00,,,,bmtc_bus,FKN00GL0030,ORR East 1,High,NULL,NULL,NULL,2024-01-30 23:19:30.321743+00,NULL,1,FKUSR00060,FKUSR00001,NULL,NULL,NULL,Bellandur,NULL,FKKG000054,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
FKID000078,unplanned,13.0753282,77.4370383,0,0,"Dr Vishnuvardhan Road, Dasanapura, Bengaluru, Karnataka. Pin-562162 (India)",,vehicle_breakdown,FALSE,2024-03-07 19:23:40.435+00,NULL,closed,yes,2024-03-07 21:35:47.804966+00,,,,heavy_vehicle,FKN00GL0031,Non-corridor,Low,NULL,NULL,NULL,2024-03-07 19:24:39.809788+00,NULL,1,FKUSR00061,FKUSR00001,NULL,NULL,NULL,No Police Station,NULL,FKKG000055,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
FKID000079,unplanned,13.2673624,77.7195893,0,0,"Srinagar Kanyakumari Highway, Nitesh Long Land, Devanahalli, Karnataka. Pin-562110 (India)",,vehicle_breakdown,FALSE,2024-03-07 19:23:25.4+00,NULL,closed,yes,2024-03-07 21:35:47.859612+00,,,devanahalli [PERSON] cross towards [LOCATION] break down traffic no problem sir,heavy_vehicle,FKN00GL0032,Non-corridor,Low,NULL,NULL,NULL,2024-03-07 19:27:13.485887+00,NULL,1,FKUSR00062,FKUSR00001,NULL,NULL,NULL,Devanahalli Airport,NULL,FKKG000056,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
FKID000080,unplanned,12.9449039,77.4949618,0,0,"Kengeri Main Road, Jnana Bharathi, Bengaluru, Karnataka. Pin-560056 (India)",,others,FALSE,2024-03-07 21:25:26.425+00,NULL,closed,yes,2024-03-07 21:41:19.773221+00,,,bmtc bus offroad in front of adishakti temple,,,Non-corridor,Low,NULL,NULL,NULL,2024-03-07 21:26:42.075291+00,NULL,1,FKUSR00063,FKUSR00001,NULL,NULL,NULL,Jnanabharathi,NULL,FKKG000057,NULL,NULL,NULL,FKUSR00063,2024-03-07 21:41:19.772509+00,NULL,NULL,NULL,NULL,NULL
FKID000081,unplanned,12.9873133,77.6163481,0,0,"St John Road, Field Marshal Manekshaw Enclave, Sivanchetti Gardens, Bengaluru, Karnataka. Pin-560042 (India)",,tree_fall,FALSE,2024-03-07 21:17:00.312+00,NULL,closed,no,2024-03-07 23:13:49.215038+00,,,ರಸ್ತೆ ಮಧ್ಯದಲ್ಲೇ ಮರ ಬಿದ್ದಿರುವುದರಿಂದ ಸುಗಮ ಸಂಚಾರಕ್ಕೆ ಸ್ವಲ್ಪ ನಿಧಾನ ಗತಿಯಲ್ಲಿ ಇರುತ್ತದೆ,,,Non-corridor,Low,NULL,NULL,NULL,2024-03-07 21:18:56.020966+00,NULL,1,FKUSR00064,FKUSR00001,NULL,NULL,NULL,Pulikeshinagar(F.Town),NULL,FKKG000058,NULL,NULL,NULL,FKUSR00064,2024-03-07 23:13:49.030632+00,NULL,NULL,NULL,NULL,NULL
