id,event_type,latitude,longitude,endlatitude,endlongitude,address,end_address,event_cause,requires_road_closure,start_datetime,end_datetime,status,authenticated,direction,description,veh_type,veh_no,corridor,priority,cargo_material,reason_breakdown,age_of_truck,route_path,client_id,assigned_to_police_id,citizen_accident_id,police_station,kgid,resolved_at_address,resolved_at_latitude,resolved_at_longitude,closed_datetime,resolved_datetime,gba_identifier,zone,junction,start_hour,start_minute,start_dow,start_dow_name,start_month,start_week,is_weekend,time_of_day,is_peak_hour,is_office_return,time_slot,duration_minutes,creation_lag_minutes,is_public_holiday,holiday_name,is_ipl_day,is_public_event_day,days_to_next_holiday,is_pre_holiday,weather_condition,temperature_c,is_rain_event,is_fog_event,is_storm_event,weather_visibility_factor,geohash6,segment_length_km,is_segment_event,clearance_displacement_km,nearest_landmark,nearest_landmark_km,nearest_landmark_type,is_near_tech_hub,is_near_stadium,is_near_transit,is_near_major_landmark,hotspot_event_count,geo_total_events,reporter_avg_duration,reporter_event_count,reporter_avg_duration_shrunk,responder_corridor_avg_duration,vehicle_breakdown_freq,is_chronic_vehicle,has_citizen_corroboration,was_police_assigned,desc_has_rally,desc_has_match,desc_has_festival,desc_has_water,desc_has_tree,desc_has_accident,desc_has_power_failure,desc_has_construction,desc_has_vip,desc_has_traffic_slow,desc_has_bus,desc_has_heavy_vehicle,desc_in_kannada,veh_type_clean,lane_block_factor,is_hazmat_cargo,truck_age_tier,impact_score,impact_class,recommended_action,avoid_route_window
FKID005200,unplanned,13.07549,77.5469283,0.0,0.0,"Hesarghatta Road, GK Muniappa Gardens, Singapura, Bengaluru, Karnataka. Pin-560097 (India)",,vehicle_breakdown,False,2023-11-10 11:36:31.253000+05:30,,resolved,yes,,ನಮಸ್ತೆ ಸರ್ ನಾಗವಾರ ಟುವರ್ಡ್ ತಣಿಸಂದ್ರ ಹೋಗುವ ಮಾರ್ಗದಲ್ಲಿ ಬಿ ಎಂ [PERSON] ಸಿ ಬಸ್ ಆಫ್ ರೋಡ್ ಆಗಿರುತ್ತದೆ ಸೈಡಲ್ಲಿ ಇದ್ದು ಒಂದು ಆಗುತ್ತದೆ ಮೆಕಾನಿಕ್ [LOCATION] ಆದಷ್ಟು ಬೇಗ ರಿಮೋವ್ ಮಾಡಿಸುತ್ತೇನೆ ಸರ್,bmtc_bus,FKN00GL2607,Hennur Main Road,High,,,,,1,,,Hennuru,FKKG000302,"Hesarghatta Road, GK Muniappa Gardens, Singapura, Bengaluru, Karnataka. Pin-560097 (India)",13.07549,77.5469283,,2023-11-10 12:51:41.463359+05:30,Bengaluru North Corporation,North Zone 1,Nagavara-ORR Junction,11.0,36.0,4.0,Friday,11.0,45,0,mid_morning,0,0,46.0,75.2,-1.12790135,0,none,0,0,2,0,Rainy,24.2,1,0,0,0.7,tdr4ks,0.0,0,0.0,Hebbal_Flyover,6.953,junction,0,0,0,0,0,1,83.75,2.0,116.00775229357798,,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,bmtc_bus,2.5,0,unknown,0.9257,Medium,MONITOR,Moderate - proceed with care
FKID005782,unplanned,12.9557349,77.58582,0.0,0.0,"Lalbagh Main Road, Dr Sri Shantaveera Swami Circle, Mavalli, Bengaluru, Karnataka. Pin-560004 (India)",,Debris,False,2023-11-10 12:12:32.617000+05:30,,closed,no,,no,,,Non-corridor,Low,,,,,1,,,Wilson Garden,FKKG000018,,,,2023-11-29 02:19:16.694336+05:30,,Bengaluru Central Corporation,Central Zone 2,UrvashiJunction,12.0,12.0,4.0,Friday,11.0,45,0,lunch_hour,0,0,48.0,,-0.5647938833333334,0,none,0,0,2,0,Sunny,26.7,0,0,0,1.0,tdr1tw,0.0,0,0.0,Lalbagh_Garden,0.571,park,0,0,0,1,1,27,292.2333333333333,3.0,161.63792519407195,292.2333333333333,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,unknown,1.0,0,unknown,,Critical,NO_ACTION,Avoid 12-2pm
FKID004410,unplanned,12.9951755,77.7580241,0.0,0.0,"Whitefield Main Road, MJR Pearl, Kadugodi, Bengaluru, Karnataka. Pin-560067 (India)",,vehicle_breakdown,False,2023-11-10 13:03:05.108000+05:30,,closed,no,,BMTC bus off road at kadugodi flyover slow moving traffic towards Belathur,bmtc_bus,FKN00GL2199,Non-corridor,Low,,,,,1,,,Mahadevapura,FKKG000273,,,,2023-11-10 13:48:44.438760+05:30,,Bengaluru East Corporation,East Zone 1,BigBazaar(Whitefield)Junc,13.0,3.0,4.0,Friday,11.0,45,0,lunch_hour,0,0,52.0,45.7,-1.2342269333333333,0,none,0,0,2,0,Sunny,24.9,0,0,0,1.0,tdr3cm,0.0,0,0.0,Whitefield,2.956,tech_park,1,0,0,0,0,8,26.245454545454546,11.0,72.06157273918741,26.245454545454546,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,bmtc_bus,2.5,0,unknown,0.2571,Low,NO_ACTION,Avoid 12-2pm
FKID004406,unplanned,12.8661065,77.5919105,0.0,0.0,"Bannerghatta Main Road, Kalena Agrahara, Bengaluru, Karnataka. Pin-560076 (India)",,pot_holes,False,2023-11-10 13:03:31.549000+05:30,,closed,yes,,Water logging and too much traffic congestion,,,Bannerghata Road,High,,,,,1,,,Hulimavu,FKKG000283,,,,2024-02-25 13:54:07.722681+05:30,,Bengaluru South Corporation,South Zone 1,ArakereGateJunc,13.0,3.0,4.0,Friday,11.0,45,0,lunch_hour,0,0,52.0,,-0.8157868666666667,0,none,0,0,2,0,Foggy,24.9,0,1,0,0.5,tdr1jw,0.0,0,0.0,Silk_Board_Junction,6.633,junction,0,0,0,0,0,10,81.43333333333334,3.0,112.99177134791813,81.43333333333334,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,unknown,1.0,0,unknown,,Critical,NO_ACTION,Avoid 12-2pm
FKID005783,unplanned,13.008543,77.5717493,0.0,0.0,"AH 47, Malleshwaram 18th Cross Junction, Malleshwaram West, Bengaluru, Karnataka. Pin-560055 (India)",,vehicle_breakdown,False,2023-11-10 13:05:25.308000+05:30,,closed,yes,,Infront of [LOCATION] cross,private_car,FKN00GL2839,Non-corridor,Low,,,,,1,,,Malleshwaram,FKKG000200,,,,,,Bengaluru West Corporation,West Zone 2,Malleswaram18thCrossRd-SampigeRdJunc,13.0,5.0,4.0,Friday,11.0,45,0,lunch_hour,0,0,52.0,,-1.2599341666666668,0,none,0,0,2,0,Sunny,26.4,0,0,0,1.0,tdr4j0,0.0,0,0.0,Majestic_Bus_Stand,3.519,transit,0,0,1,0,0,21,38.17142857142857,7.0,87.75253103076092,,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,private_car,1.0,0,unknown,,Critical,NO_ACTION,Avoid 12-2pm
FKID005784,unplanned,13.0084952,77.5717525,0.0,0.0,"AH 47, Malleshwaram 18th Cross Junction, Malleshwaram West, Bengaluru, Karnataka. Pin-560055 (India)",,vehicle_breakdown,False,2023-11-10 13:06:58.950000+05:30,,closed,yes,,Infront of [LOCATION] cross,private_car,FKN00GL2839,Non-corridor,Low,,,,,1,,,Malleshwaram,FKKG000200,,,,,,Bengaluru West Corporation,West Zone 2,Malleswaram18thCrossRd-SampigeRdJunc,13.0,6.0,4.0,Friday,11.0,45,0,lunch_hour,0,0,52.0,,-0.6732105833333333,0,none,0,0,2,0,Sunny,21.3,0,0,0,1.0,tdr4j0,0.0,0,0.0,Majestic_Bus_Stand,3.514,transit,0,0,1,0,1,21,38.17142857142857,7.0,87.75253103076092,,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,private_car,1.0,0,unknown,,Critical,NO_ACTION,Avoid 12-2pm
FKID005785,unplanned,13.0302535,77.5372617,0.0,0.0,"Mumbai Bengaluru Highway, Gorguntepalya Junction, Yeshwanthpur, Bengaluru, Karnataka. Pin-560022 (India)",,vehicle_breakdown,False,2023-11-10 13:16:54.764000+05:30,,closed,yes,,[PERSON] out going electric bus battery problem sir,private_bus,FKN00GL2840,Tumkur Road,High,,,,,1,,,Yeshwanthpura,FKKG000031,,,,,,Bengaluru West Corporation,West Zone 1,GokuldasImagesJunc,13.0,16.0,4.0,Friday,11.0,45,0,lunch_hour,0,0,53.0,,-3.8573758666666667,0,none,0,0,2,0,Sunny,23.8,0,0,0,1.0,tdr4hk,0.0,0,0.0,Hebbal_Flyover,6.471,junction,0,0,0,0,0,67,30.8,3.0,101.30715596330275,,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,private_bus,2.5,0,unknown,,Critical,NO_ACTION,Avoid 12-2pm
FKID005786,unplanned,12.8407422,77.6761962,0.0,0.0,"Hosur Road, Pramuk Aqua Heights, Electronic City, Bengaluru, Karnataka. Pin-560100 (India)",,vehicle_breakdown,False,2023-11-10 14:13:53.240000+05:30,,closed,yes,,Vehicle off road due to starting problem,truck,FKN00GL2841,Non-corridor,Low,Yes,Self starter problem,3.0,,1,,,Electronic City,FKKG001546,,,,2023-11-10 14:36:00.632272+05:30,,,Central Zone 2,VeerasandraGateJunction,14.0,13.0,4.0,Friday,11.0,45,0,afternoon,0,0,56.0,22.1,-3.1372904999999998,0,none,0,0,2,0,Sunny,24.1,0,0,0,1.0,tdr1p9,0.0,0,0.0,Electronic_City,0.128,tech_park,1,0,0,1,0,19,22.1,1.0,113.33572977481232,22.1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,truck,3.0,0,new,0.1644,Low,NO_ACTION,Moderate - proceed with care
FKID005787,unplanned,12.9160567,77.5855433,0.0,0.0,"47th Cross Road, Sri Aurobindo Circle, Jayanagar, Bengaluru, Karnataka. Pin-560041 (India)",,others,False,2023-11-10 14:51:45.811000+05:30,,closed,yes,,@good evening sir vehicle slow moving sindhoor trds 35 th main [LOCATION] of [LOCATION] chamber open water flowing on road,,,Non-corridor,Low,,,,,1,,,J.P. Nagar,FKKG000045,,,,2023-11-12 12:27:44.305413+05:30,,Bengaluru South Corporation,South Zone 1,Arbindo Circle,14.0,51.0,4.0,Friday,11.0,45,0,afternoon,0,0,59.0,,-2.586757216666667,0,none,0,0,2,0,Foggy,19.9,0,1,0,0.5,tdr1mx,0.0,0,0.0,Lalbagh_Garden,3.853,park,0,0,0,0,0,87,867.3363636363637,11.0,512.633001310616,1087.3600000000001,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,unknown,1.0,0,unknown,,Critical,NO_ACTION,Moderate - proceed with care
FKID005788,unplanned,12.8701554,77.6532595,0.0,0.0,"Hosur Road, Channakeshava Nagar, Singasandra, Bengaluru, Karnataka. Pin-560100 (India)",,vehicle_breakdown,False,2023-11-11 00:53:34.823000+05:30,,closed,yes,,Hgv off road due to clutch problem,heavy_vehicle,FKN00GL2842,Hosur Road,High,,,,,1,,,Electronic City,FKKG000185,,,,2023-11-11 02:21:59.113963+05:30,,Bengaluru South Corporation,South Zone 2,NaganathapuraJunction,0.0,53.0,5.0,Saturday,11.0,45,1,night,0,0,3.0,88.4,-1.4658027500000002,0,none,0,0,1,1,Sunny,18.1,0,0,0,1.0,tdr1pn,0.0,0,0.0,Electronic_City,4.236,tech_park,1,0,0,0,0,14,54.5,2.0,111.13275229357798,54.5,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,heavy_vehicle,3.0,0,unknown,1.2282,Medium,MONITOR,Generally clear
FKID005201,unplanned,13.0395867,77.5433917,0.0,0.0,"Outer Ring Road, CQAE Staff Quarters, Yeshwanthpur, Bengaluru, Karnataka. Pin-560022 (India)",,vehicle_breakdown,False,2023-11-11 00:58:39.194000+05:30,,closed,yes,,Starting problem sir traffic one side moment sir,private_bus,FKN00GL2608,ORR North 2,High,,,,,1,,,Jalahalli,FKKG000290,,,,2023-11-11 01:09:19.836357+05:30,,Bengaluru North Corporation,North Zone 2,BEL Circle,0.0,58.0,5.0,Saturday,11.0,45,1,night,0,0,3.0,10.7,-1.0503269833333333,0,none,0,0,1,1,Sunny,22.5,0,0,0,1.0,tdr4ht,0.0,0,0.0,Hebbal_Flyover,5.789,junction,0,0,0,0,0,30,62.46666666666667,6.0,99.96206422018348,62.46666666666667,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,private_bus,2.5,0,unknown,0.1304,Low,NO_ACTION,Generally clear
FKID005789,unplanned,12.9663399,77.6242556,0.0,0.0,"Old Airport Road, Nanavali Dargah, Agaram, Bengaluru, Karnataka. Pin-560007 (India)",,vehicle_breakdown,False,2023-11-11 00:59:38.367000+05:30,,closed,yes,,[PERSON] to engene problem,lcv,FKN00GL2843,Non-corridor,Low,,,,,1,,,Ashok Nagar,FKKG001001,,,,,,Bengaluru Central Corporation,Central Zone 1,CommandoHospitalJunc,0.0,59.0,5.0,Saturday,11.0,45,1,night,0,0,3.0,,-1.4521936833333333,0,none,0,0,1,1,Rainy,19.4,1,0,0,0.7,tdr1y2,0.0,0,0.0,MG_Road_Metro,2.125,metro,0,0,1,0,0,15,,,122.45930275229357,,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lcv,1.5,0,unknown,,Critical,NO_ACTION,Generally clear
FKID005790,unplanned,12.9666049,77.6242042,0.0,0.0,"Old Airport Road, Nanavali Dargah, Agaram, Bengaluru, Karnataka. Pin-560007 (India)",,vehicle_breakdown,False,2023-11-11 01:02:19.747000+05:30,,closed,yes,,[PERSON] to engene problem sir,lcv,FKN00GL2843,Non-corridor,Low,,,,,1,,,Halasur,FKKG001001,,,,,,Bengaluru Central Corporation,Central Zone 1,CommandoHospitalJunc,1.0,2.0,5.0,Saturday,11.0,45,1,night,0,0,4.0,,-1.0616215666666666,0,none,0,0,1,1,Rainy,13.5,1,0,0,0.7,tdr1y2,0.0,0,0.0,MG_Road_Metro,2.106,metro,0,0,1,0,1,15,,,122.45930275229357,,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lcv,1.5,0,unknown,,Critical,NO_ACTION,Generally clear
FKID004414,unplanned,13.2005963,77.6609968,0.0,0.0,"Bengaluru Bellary Road, Godrej MSR City, Akkalenahalli Mallena Halli, Bengaluru, Karnataka. Pin-562157 (India)",,accident,False,2023-11-11 01:05:55.391000+05:30,,closed,yes,,2 ರಿಂದ 3 ಗಂಟೆಯಲ್ಲಿ ವಾಹನವನ್ನು ತೆರವುಗೊಳಿಸುತ್ತೆ  ಸರ್...,,,Non-corridor,Low,,,,,1,,,Devanahalli Airport,FKKG001067,,,,,,,Central Zone 2,DoddaballapuraCrossJunc,1.0,5.0,5.0,Saturday,11.0,45,1,night,0,0,4.0,,-4.952396500000001,0,none,0,0,1,1,Foggy,21.6,0,1,0,0.5,tdr5p5,0.0,0,0.0,Manyata_Tech_Park,17.564,tech_park,1,0,0,0,0,1,,,122.45930275229357,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,unknown,1.0,0,unknown,,Critical,NO_ACTION,Generally clear
FKID005776,unplanned,12.9560112,77.5463879,0.0,0.0,"Mysore Road, Hosaguddadahalli, New Guddadahalli, Bengaluru, Karnataka. Pin-560026 (India)",,vehicle_breakdown,False,2023-11-11 01:10:53.937000+05:30,,closed,yes,,Wheel jam,private_bus,FKN00GL2835,Mysore Road,High,,,,,1,,,Byatarayanapura,FKKG000862,,,,,,Bengaluru West Corporation,West Zone 2,SatteliteBusStandJunc,1.0,10.0,5.0,Saturday,11.0,45,1,night,0,0,4.0,,-0.5890813500000001,0,none,0,0,1,1,Rainy,19.1,1,0,0,0.7,tdr1sw,0.0,0,0.0,KR_Market,3.239,market,0,0,0,0,1,114,6.933333333333334,3.0,95.79946365561044,,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,private_bus,2.5,0,unknown,,Critical,NO_ACTION,Generally clear
FKID005791,unplanned,12.9678267,77.5873567,0.0,0.0,"District Office Road, Police Corner Junction, Nagartapete, Bengaluru, Karnataka. Pin-560002 (India)",,vehicle_breakdown,False,2023-11-11 01:31:00.064000+05:30,,closed,yes,,,bmtc_bus,FKN00GL2844,Mysore Road,High,,,,,1,,,Halasuru Gate,FKKG001245,,,,2023-11-11 02:06:10.004219+05:30,,Bengaluru Central Corporation,Central Zone 2,PoliceCornerJunc,1.0,31.0,5.0,Saturday,11.0,45,1,night,0,0,6.0,35.2,-10.471799383333332,0,none,0,0,1,1,Sunny,20.3,0,0,0,1.0,tdr1v8,0.0,0,0.0,KR_Market,1.419,market,0,0,0,0,0,118,35.2,1.0,114.52663886572144,35.2,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bmtc_bus,2.5,0,unknown,0.429,Low,NO_ACTION,Generally clear
FKID005792,unplanned,13.0259104,77.5347535,0.0,0.0,"Dr Rajkumar Puniya Bhoomi Road, Arge Urban Bloom, Yeshwanthpur Suburb Stage 2, Yeshwanthpur, Bengaluru, Karnataka. Pin-560022 (India)",,pot_holes,False,2023-11-11 01:44:52.521000+05:30,,closed,yes,,15 inches depth,,,Non-corridor,Low,,,,,1,,,Yeshwanthpura,FKKG000429,,,,2023-11-13 04:20:23.241758+05:30,,Bengaluru West Corporation,West Zone 1,FTI Junction(KanteeravaStudio),1.0,44.0,5.0,Saturday,11.0,45,1,night,0,0,6.0,,-0.47206170000000003,0,none,0,0,1,1,Sunny,28.799999999999997,0,0,0,1.0,tdr4h7,0.0,0,0.0,Majestic_Bus_Stand,6.736,transit,0,0,1,0,0,44,60.84117647058823,17.0,83.6627047230717,76.1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,unknown,1.0,0,unknown,,Critical,NO_ACTION,Generally clear
FKID005793,unplanned,12.9744655,77.6140393,0.0,0.0,"Dickenson Road, WEBBS Circle Junction, Ashok Nagar, Bengaluru, Karnataka. Pin-560001 (India)",,vehicle_breakdown,False,2023-11-11 01:53:38.052000+05:30,,closed,yes,,407 tempo puncher at [LOCATION]...,lcv,FKN00GL2845,Old Madras Road,High,,,,,1,,,Cubbon Park,FKKG000455,,,,,,Bengaluru Central Corporation,Central Zone 1,WebbsCircle,1.0,53.0,5.0,Saturday,11.0,45,1,night,0,0,7.0,,-1.5231107,0,none,0,0,1,1,Foggy,21.4,0,1,0,0.5,tdr1y1,0.0,0,0.0,MG_Road_Metro,0.762,metro,0,0,1,1,0,18,20.9,1.0,113.22663886572144,,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lcv,1.5,0,unknown,,Critical,NO_ACTION,Generally clear
FKID005794,unplanned,13.0415969,77.6126947,0.0,0.0,"1st Main Road, Veeranapalya Village, Nagavara, Bengaluru, Karnataka. Pin-560045 (India)",,pot_holes,False,2023-11-11 02:02:11.301000+05:30,,active,yes,,[LOCATION] church cross road towards Ganesh satkar road sir,,,ORR North 1,High,,,,,1,,,K.G. Halli,FKKG001547,,,,,,Bengaluru North Corporation,North Zone 1,"VeerannapalyaJunction(BEL,HO)",2.0,2.0,5.0,Saturday,11.0,45,1,night,0,0,8.0,,-1.5223459666666666,0,none,0,0,1,1,Rainy,20.7,1,0,0,0.7,tdr4nn,0.0,0,0.0,Manyata_Tech_Park,1.182,tech_park,1,0,0,0,1,54,,,122.45930275229357,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,unknown,1.0,0,unknown,,Critical,NO_ACTION,Generally clear
FKID005795,unplanned,12.8997318,77.6008541,0.0,0.0,"Bannerghatta Main Road, Bilekahalli Layout, Bilekahalli, Bengaluru, Karnataka. Pin-560076 (India)",,pot_holes,False,2023-11-11 02:29:16.139000+05:30,,closed,yes,,Infront of [PERSON] pot hole got open very dangers to two wheeler vehicles sir,,,Bannerghata Road,High,,,,,1,,,Mico Layout,FKKG000021,,,,2023-11-14 02:04:33.817315+05:30,,Bengaluru South Corporation,South Zone 2,BilekahalliJunc,2.0,29.0,5.0,Saturday,11.0,45,1,night,0,0,9.0,,-1.3719805833333334,0,none,0,0,1,1,Foggy,22.1,0,1,0,0.5,tdr1mu,0.0,0,0.0,Silk_Board_Junction,3.099,junction,0,0,0,0,0,27,64.475,4.0,105.89235910878112,64.475,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,unknown,1.0,0,unknown,,Critical,NO_ACTION,Generally clear
FKID004417,unplanned,13.0296745,77.5871846,0.0,0.0,"Bellary Road, UAS Quarters, UAS Campus, Hebbal, Bengaluru, Karnataka. Pin-560024 (India)",,vehicle_breakdown,False,2023-11-11 02:38:51.518000+05:30,,closed,yes,,[LOCATION] flyover towards city,lcv,FKN00GL2201,Bellary Road 1,High,,,,,1,,,Hebbala,FKKG001407,,,,,,Bengaluru North Corporation,North Zone 2,HebbalFlyoverJunc,2.0,38.0,5.0,Saturday,11.0,45,1,night,0,0,10.0,,-2.0292644166666665,0,none,0,0,1,1,Rainy,18.5,1,0,0,0.7,tdr4je,0.0,0,0.0,Hebbal_Flyover,1.248,junction,0,0,0,0,0,23,,,122.45930275229357,,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lcv,1.5,0,unknown,,Critical,NO_ACTION,Generally clear
FKID005796,unplanned,12.927551,77.6213711,0.0,0.0,"1st Cross Road, Koramangala Water Tank Junction, Koramangala, Bengaluru, Karnataka. Pin-560034 (India)",,pot_holes,False,2023-11-11 03:05:23.409000+05:30,,active,yes,,,,,IRR(Thanisandra road),High,,,,,1,,,Adugodi,FKKG000692,,,,,,Bengaluru South Corporation,South Zone 2,KoramangalaWaterTankJunc,3.0,5.0,5.0,Saturday,11.0,45,1,night,0,0,12.0,,-0.5505963666666667,0,none,0,0,1,1,Sunny,21.3,0,0,0,1.0,tdr1w3,0.0,0,0.0,Koramangala,0.916,commercial,0,0,0,1,1,48,,,122.45930275229357,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,unknown,1.0,0,unknown,,Critical,NO_ACTION,Generally clear
FKID005797,unplanned,12.927554,77.6214074,0.0,0.0,"1st Cross Road, Koramangala Water Tank Junction, Koramangala, Bengaluru, Karnataka. Pin-560034 (India)",,pot_holes,False,2023-11-11 03:05:59.848000+05:30,,active,no,,,,,IRR(Thanisandra road),High,,,,,1,,,Adugodi,FKKG000692,,,,,,Bengaluru South Corporation,South Zone 2,KoramangalaWaterTankJunc,3.0,5.0,5.0,Saturday,11.0,45,1,night,0,0,12.0,,-0.23070184999999999,0,none,0,0,1,1,Sunny,22.6,0,0,0,1.0,tdr1w3,0.0,0,0.0,Koramangala,0.914,commercial,0,0,0,1,2,48,,,122.45930275229357,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,unknown,1.0,0,unknown,,Critical,NO_ACTION,Generally clear
FKID005798,unplanned,12.9275828,77.6213546,0.0,0.0,"1st Cross Road, Koramangala Water Tank Junction, Koramangala, Bengaluru, Karnataka. Pin-560034 (India)",,pot_holes,False,2023-11-11 03:06:16.754000+05:30,,active,yes,,,,,IRR(Thanisandra road),High,,,,,1,,,Adugodi,FKKG000692,,,,,,Bengaluru South Corporation,South Zone 2,KoramangalaWaterTankJunc,3.0,6.0,5.0,Saturday,11.0,45,1,night,0,0,12.0,,-0.2531594833333333,0,none,0,0,1,1,Sunny,14.2,0,0,0,1.0,tdr1w3,0.0,0,0.0,Koramangala,0.913,commercial,0,0,0,1,3,48,,,122.45930275229357,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,unknown,1.0,0,unknown,,Critical,NO_ACTION,Generally clear
FKID005799,unplanned,12.9275515,77.6214344,0.0,0.0,"1st Cross Road, Koramangala Water Tank Junction, Koramangala, Bengaluru, Karnataka. Pin-560034 (India)",,pot_holes,False,2023-11-11 03:06:41.535000+05:30,,active,yes,,,,,IRR(Thanisandra road),High,,,,,1,,,Adugodi,FKKG000692,,,,,,Bengaluru South Corporation,South Zone 2,KoramangalaWaterTankJunc,3.0,6.0,5.0,Saturday,11.0,45,1,night,0,0,12.0,,-0.23624936666666668,0,none,0,0,1,1,Rainy,18.8,1,0,0,0.7,tdr1w3,0.0,0,0.0,Koramangala,0.913,commercial,0,0,0,1,4,48,,,122.45930275229357,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,unknown,1.0,0,unknown,,Critical,NO_ACTION,Generally clear
FKID005800,unplanned,12.9076761,77.6279048,0.0,0.0,"Sir M Vishweshwaraiah Main Road, Vivekananda Circle, Bommanahalli, Bengaluru, Karnataka. Pin-560068 (India)",,vehicle_breakdown,False,2023-11-11 03:14:33.093000+05:30,,closed,yes,,"One goods vehicle off road from [LOCATION] towards Roopen agrahar sir, due to wheel nutbolt cut sir, vehicle is left side parking, traffic normal movement sir, we will remove soon sir,",others,FKN00GL2846,Hosur Road,High,,,,,1,,,Madiwala,FKKG001099,,,,,,Bengaluru South Corporation,South Zone 2,Bommanahalli,3.0,14.0,5.0,Saturday,11.0,45,1,night,0,0,12.0,,-4.1034338833333335,0,none,0,0,1,1,Foggy,17.0,0,1,0,0.5,tdr1qm,0.0,0,0.0,Silk_Board_Junction,1.234,junction,0,0,0,0,0,30,23.0,1.0,113.41754795663051,,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,others,1.0,0,unknown,,Critical,NO_ACTION,Generally clear
FKID004420,unplanned,12.984023,77.6037669,0.0,0.0,"Meenakshi Koil Street, Shivaji Nagar, Bengaluru, Karnataka. Pin-560001 (India)",,water_logging,False,2023-11-11 03:22:20.377000+05:30,,closed,yes,,Joty kefe water login sir,,,Non-corridor,Low,,,,,1,,,Shivajinagar,FKKG001075,,,,,,Bengaluru Central Corporation,Central Zone 2,Shivajinagar(BRV)Junction,3.0,22.0,5.0,Saturday,11.0,45,1,night,0,0,13.0,,-1.5373186333333335,0,none,0,0,1,1,Rainy,22.7,1,0,0,0.7,tdr1vg,0.0,0,0.0,Chinnaswamy_Stadium,0.736,stadium,0,1,0,1,0,60,,,122.45930275229357,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,unknown,1.0,0,unknown,,Critical,NO_ACTION,Generally clear
FKID005801,unplanned,12.9661294,77.606825,12.9658933,77.606635,"Hosur Road, Shoolay Circle, Nilsandra, Bengaluru, Karnataka. Pin-560025 (India)","Hosur Road, Senior Police Officers Residential Complex, Richmond Town, Bengaluru, Karnataka. Pin-560025 (India)",vehicle_breakdown,True,2023-11-11 03:36:26.248000+05:30,,closed,yes,,ರಿಪೇರಿ ಮಾಡಿಸಿಕೊಂಡು ಹೋಗುತ್ತೇವೆ ಎಂದು ತಿಳಿಸಿರುತ್ತಾರೆ sir,others,FKN00GL2847,Mysore Road,High,,,,,1,,,Ashok Nagar,FKKG000438,,,,,,Bengaluru Central Corporation,Central Zone 1,Ashoknagar Junction(ShoolayCircle),3.0,36.0,5.0,Saturday,11.0,45,1,night,0,0,14.0,,-2.860675966666667,0,none,0,0,1,1,Foggy,14.3,0,1,0,0.5,tdr1vb,0.0334,1,0.0,MG_Road_Metro,1.054,metro,0,0,1,0,0,38,314.2,2.0,154.41608562691133,,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,others,1.0,0,unknown,,Critical,PARTIAL_CLOSURE_DIVERT,Generally clear
